  #K-Path    Energy        Ga        Ti        Al
# NKPTS & NBANDS: 180 128
# Band-Index:    1
    3.267    8.8888     0.068     0.297     0.096
    3.297    8.9016     0.002     0.274     0.160
    3.326    8.9500     0.073     0.296     0.064
    3.356    8.9856     0.071     0.285     0.064
    3.385    9.0148     0.000     0.252     0.136
    3.415    9.0164     0.000     0.255     0.136
    3.415    9.0164     0.000     0.255     0.136
    3.456    8.9482     0.032     0.255     0.120
    3.498    8.8653     0.044     0.295     0.128
    3.540    8.8471     0.028     0.190     0.104
    3.582    8.7659     0.056     0.336     0.136
    3.623    8.6268     0.060     0.372     0.104
    3.665    8.4372     0.058     0.394     0.084
    3.707    8.2449     0.053     0.396     0.076
    3.748    8.1326     0.024     0.321     0.116
    3.790    8.3055     0.002     0.205     0.188
    3.832    8.5580     0.004     0.193     0.184
    3.874    8.6674     0.002     0.239     0.136
    3.915    8.7836     0.006     0.211     0.136
    3.957    8.8959     0.008     0.198     0.132
    3.999    8.9955     0.011     0.191     0.128
    4.040    9.0785     0.012     0.185     0.120
    4.082    9.1400     0.014     0.178     0.116
    4.124    9.1685     0.015     0.166     0.116
    4.165    9.1081     0.052     0.200     0.192
    4.207    9.0487     0.017     0.135     0.200
    4.207    8.2968     0.006     0.234     0.072
    4.227    8.2958     0.006     0.234     0.072
    4.247    8.2932     0.006     0.236     0.072
    4.267    8.2894     0.006     0.240     0.072
    4.287    8.3104     0.001     0.231     0.264
    4.307    8.3816     0.011     0.242     0.088
    4.328    8.3623     0.012     0.246     0.088
    4.348    8.3408     0.013     0.250     0.088
    4.368    8.3175     0.015     0.256     0.088
    4.388    8.2922     0.016     0.262     0.088
    4.408    8.2776     0.003     0.278     0.072
    4.428    8.2818     0.002     0.279     0.072
    4.448    8.2884     0.002     0.277     0.072
    4.468    8.3580     0.123     0.215     0.256
    4.488    8.4445     0.131     0.212     0.256
    4.508    8.5205     0.138     0.210     0.248
    4.528    8.5263     0.021     0.278     0.096
    4.548    8.5297     0.021     0.278     0.088
    4.568    8.5388     0.022     0.274     0.088
    4.588    8.5430     0.022     0.273     0.080
    4.588    8.8017     0.000     0.409     0.000
    4.608    8.8081     0.000     0.411     0.000
    4.628    8.8270     0.000     0.410     0.000
    4.649    8.8582     0.000     0.410     0.000
    4.669    8.8680     0.038     0.319     0.088
    4.689    8.8777     0.038     0.313     0.088
    4.709    8.8894     0.039     0.305     0.096
    4.729    8.9029     0.039     0.300     0.096
    4.749    8.9179     0.039     0.290     0.104
    4.769    8.9342     0.039     0.280     0.104
    4.789    8.9515     0.040     0.268     0.112
    4.809    8.9694     0.040     0.257     0.112
    4.829    8.9874     0.041     0.245     0.120
    4.849    9.0049     0.041     0.234     0.120
    4.869    9.0213     0.041     0.221     0.128
    4.889    9.0358     0.042     0.213     0.128
    4.909    9.0472     0.041     0.201     0.128
    4.929    9.0536     0.040     0.198     0.128
    4.949    9.0455     0.028     0.212     0.128
    4.970    9.0164     0.000     0.255     0.136
 
# Band-Index:  110
    4.970    9.1100     0.023     0.218     0.176
    4.949    9.1574     0.005     0.237     0.176
    4.929    9.1999     0.064     0.247     0.096
    4.909    9.1734     0.070     0.262     0.096
    4.889    9.1487     0.077     0.276     0.104
    4.869    9.1289     0.086     0.286     0.104
    4.849    9.1156     0.095     0.291     0.104
    4.829    9.1094     0.105     0.290     0.112
    4.809    9.1100     0.115     0.281     0.120
    4.789    9.1170     0.126     0.265     0.120
    4.769    9.1294     0.136     0.247     0.136
    4.749    9.1462     0.146     0.224     0.144
    4.729    9.0923     0.000     0.409     0.008
    4.709    9.0189     0.000     0.410     0.008
    4.689    8.9549     0.000     0.411     0.000
    4.669    8.9010     0.000     0.409     0.000
    4.649    8.8603     0.038     0.323     0.088
    4.628    8.8547     0.038     0.329     0.088
    4.608    8.8513     0.038     0.329     0.088
    4.588    8.8502     0.038     0.331     0.088
    4.588    8.6702     0.153     0.205     0.240
    4.568    8.6602     0.152     0.205     0.248
    4.548    8.6307     0.149     0.205     0.248
    4.528    8.5834     0.144     0.207     0.248
    4.508    8.5464     0.022     0.274     0.096
    4.488    8.6047     0.024     0.264     0.088
    4.468    8.7017     0.028     0.252     0.080
    4.448    8.8259     0.032     0.239     0.072
    4.428    8.9643     0.034     0.227     0.064
    4.408    9.1063     0.035     0.214     0.056
    4.388    9.0257     0.002     0.224     0.248
    4.368    8.8785     0.002     0.226     0.248
    4.348    8.7315     0.001     0.228     0.256
    4.328    8.5864     0.001     0.230     0.256
    4.307    8.4452     0.001     0.230     0.264
    4.287    8.3987     0.010     0.237     0.088
    4.267    8.4131     0.009     0.233     0.088
    4.247    8.4243     0.008     0.232     0.088
    4.227    8.4315     0.007     0.230     0.088
    4.207    8.4340     0.007     0.229     0.088
    4.207    9.0993     0.028     0.173     0.232
    4.165    9.1281     0.017     0.144     0.140
    4.124    9.1740     0.100     0.246     0.104
    4.082    9.2935     0.103     0.248     0.088
    4.040    9.2209     0.005     0.183     0.168
    3.999    9.1320     0.007     0.187     0.156
    3.957    9.0376     0.008     0.192     0.152
    3.915    8.9223     0.006     0.208     0.176
    3.874    8.7340     0.008     0.190     0.188
    3.832    8.5721     0.000     0.292     0.128
    3.790    8.3190     0.001     0.162     0.220
    3.748    8.3015     0.019     0.270     0.180
    3.707    8.4169     0.020     0.256     0.140
    3.665    8.5771     0.018     0.225     0.116
    3.623    8.7083     0.021     0.279     0.096
    3.582    8.8165     0.011     0.200     0.132
    3.540    8.9002     0.003     0.264     0.116
    3.498    8.9830     0.001     0.240     0.140
    3.456    9.0117     0.000     0.249     0.144
    3.415    9.1100     0.023     0.218     0.176
    3.415    9.1100     0.023     0.218     0.176
    3.385    9.0555     0.051     0.259     0.088
    3.356    9.0099     0.000     0.243     0.144
    3.326    8.9816     0.011     0.281     0.152
    3.297    8.9188     0.071     0.299     0.080
    3.267    8.8940     0.011     0.176     0.144
    3.238    8.8598     0.066     0.294     0.112
    3.208    8.8317     0.063     0.288     0.128
    3.179    8.7890     0.003     0.202     0.120
    3.149    8.7541     0.002     0.178     0.128
    3.120    8.7244     0.001     0.166     0.136
    3.090    8.6677     0.001     0.151     0.136
    3.061    8.6055     0.002     0.164     0.128
    3.031    8.7543     0.010     0.181     0.152
    3.002    8.7787     0.044     0.199     0.160
    2.972    8.7668     0.079     0.214     0.168
    2.943    8.7348     0.107     0.215     0.192
    2.913    8.7018     0.130     0.213     0.216
    2.884    8.6785     0.147     0.208     0.240
    2.854    8.6702     0.153     0.205     0.240
    2.854    8.6702     0.153     0.205     0.240
    2.825    8.6568     0.151     0.204     0.240
    2.796    8.7723     0.008     0.271     0.088
    2.766    8.9361     0.010     0.272     0.088
    2.737    9.1157     0.016     0.267     0.080
    2.707    9.3084     0.025     0.255     0.080
    2.678    9.5023     0.032     0.240     0.072
    2.648    9.3878     0.002     0.245     0.200
    2.619    9.2017     0.002     0.255     0.200
    2.589    9.0241     0.002     0.261     0.200
    2.560    8.9251     0.001     0.127     0.216
    2.530    9.0636     0.002     0.147     0.208
    2.501    9.1585     0.007     0.172     0.200
    2.471    9.1918     0.016     0.185     0.208
    2.442    9.1813     0.022     0.182     0.216
    2.412    9.1573     0.025     0.178     0.224
    2.383    9.1580     0.018     0.176     0.112
    2.353    9.1452     0.018     0.154     0.120
    2.324    9.1033     0.028     0.173     0.232
    2.294    9.0993     0.028     0.172     0.232
    2.294    9.0993     0.028     0.172     0.232
    2.274    9.1689     0.022     0.156     0.216
    2.254    9.2024     0.013     0.161     0.208
    2.234    9.1407     0.005     0.162     0.228
    2.214    9.0611     0.003     0.158     0.240
    2.194    8.9879     0.002     0.153     0.252
    2.174    8.9254     0.001     0.148     0.264
    2.154    8.8754     0.001     0.147     0.264
    2.134    8.8400     0.001     0.147     0.264
    2.114    8.8218     0.002     0.155     0.260
    2.094    8.8242     0.006     0.165     0.248
    2.073    8.8492     0.012     0.180     0.232
    2.053    8.8956     0.022     0.190     0.216
    2.033    8.9584     0.034     0.201     0.196
    2.013    9.0303     0.045     0.205     0.184
    1.993    9.1036     0.055     0.206     0.172
    1.973    9.1710     0.063     0.204     0.164
    1.953    9.2256     0.069     0.201     0.160
    1.933    9.2614     0.074     0.201     0.156
    1.913    9.2739     0.075     0.200     0.156
    1.913    9.2739     0.075     0.200     0.156
    1.871    9.2373     0.075     0.200     0.156
    1.830    9.1325     0.074     0.204     0.156
    1.788    9.0675     0.132     0.198     0.072
    1.746    9.1556     0.143     0.209     0.072
    1.704    9.2634     0.151     0.218     0.072
    1.663    9.1395     0.115     0.203     0.028
    1.621    9.0253     0.081     0.198     0.040
    1.579    8.9203     0.055     0.189     0.084
    1.538    8.7618     0.022     0.136     0.192
    1.496    8.4781     0.031     0.374     0.160
    1.454    8.4995     0.038     0.378     0.148
    1.413    8.6175     0.036     0.288     0.164
    1.371    9.0062     0.033     0.131     0.136
    1.329    9.1727     0.105     0.325     0.012
    1.287    8.9554     0.089     0.342     0.012
    1.246    8.9501     0.155     0.100     0.200
    1.204    9.0622     0.066     0.326     0.084
    1.162    8.8956     0.045     0.331     0.084
    1.121    8.8502     0.038     0.331     0.088
    1.121    8.8502     0.038     0.331     0.088
    1.091    8.8704     0.040     0.331     0.088
    1.062    8.9264     0.046     0.329     0.080
    1.032    9.0082     0.052     0.330     0.080
    1.003    8.9752     0.156     0.103     0.200
    0.973    9.1475     0.086     0.318     0.112
    0.944    9.3279     0.064     0.326     0.072
    0.914    9.4443     0.066     0.324     0.072
    0.885    9.3331     0.006     0.184     0.136
    0.855    9.1075     0.007     0.190     0.136
    0.826    8.8864     0.008     0.197     0.136
    0.796    8.6783     0.007     0.207     0.144
    0.767    8.7384     0.001     0.139     0.192
    0.737    8.8119     0.006     0.154     0.104
    0.708    8.6772     0.006     0.173     0.096
    0.678    8.7334     0.007     0.254     0.136
    0.649    8.5685     0.007     0.208     0.096
    0.619    8.4951     0.007     0.219     0.096
    0.590    8.4495     0.007     0.226     0.088
    0.560    8.4340     0.007     0.229     0.088
    0.560    8.4340     0.007     0.229     0.088
    0.531    8.6646     0.007     0.218     0.080
    0.501    8.9586     0.008     0.205     0.072
    0.472    9.2116     0.065     0.294     0.008
    0.442    9.2142     0.022     0.132     0.256
    0.413    9.1081     0.021     0.151     0.256
    0.383    9.2046     0.007     0.203     0.296
    0.354    9.1877     0.148     0.357     0.048
    0.324    9.1611     0.004     0.221     0.240
    0.295    9.1587     0.000     0.000     0.312
    0.265    9.1615     0.172     0.316     0.072
    0.236    9.1221     0.167     0.298     0.072
    0.206    9.0843     0.042     0.099     0.016
    0.177    9.0578     0.029     0.075     0.016
    0.147    9.0780     0.047     0.185     0.192
    0.118    9.1392     0.058     0.191     0.176
    0.088    9.1943     0.065     0.195     0.168
    0.059    9.2373     0.071     0.198     0.160
    0.029    9.2646     0.074     0.199     0.160
    0.000    9.2739     0.075     0.202     0.156
 
# Band-Index:  111
    0.000    9.2739     0.075     0.202     0.156
    0.029    9.3420     0.051     0.178     0.144
    0.059    9.5020     0.024     0.152     0.120
    0.088    9.6961     0.013     0.138     0.112
    0.118    9.8949     0.009     0.136     0.104
    0.147    9.8125     0.116     0.240     0.048
    0.177    9.6218     0.107     0.245     0.040
    0.206    9.4394     0.086     0.233     0.032
    0.236    9.3089     0.036     0.159     0.032
    0.265    9.2997     0.004     0.089     0.032
    0.295    9.1949     0.174     0.334     0.064
    0.324    9.2096     0.168     0.348     0.056
    0.354    9.2839     0.008     0.242     0.224
    0.383    9.2348     0.030     0.226     0.096
    0.413    9.4121     0.027     0.173     0.072
    0.442    9.3225     0.053     0.255     0.016
    0.472    9.2580     0.009     0.192     0.072
    0.501    9.1510     0.070     0.314     0.016
    0.531    9.1212     0.072     0.324     0.016
    0.560    9.1122     0.072     0.327     0.016
